"ID","Process ID","Process Name","Host Name","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","Section Name","Metric Name","Metric Unit","Metric Value"
"5939","99252","python3.12","127.0.0.1","kernelBuildHusimiWindowed(double2 *, const double2 *, int, double, int, double, unsigned long, const int *, const int *)","1","7","(256, 1, 1)","(204, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","Kbyte","59.14"
"5939","99252","python3.12","127.0.0.1","kernelBuildHusimiWindowed(double2 *, const double2 *, int, double, int, double, unsigned long, const int *, const int *)","1","7","(256, 1, 1)","(204, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","us","173.63"
"5940","99252","python3.12","127.0.0.1","void vector_fft<1024, EPT<16>, 1, 7, 70, 0, 2, 0, unsigned int, double, HostConfigPlaceholder>(kernel_arguments_t<T9>)","1","7","(64, 1, 1)","(51, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","Kbyte","861.82"
"5940","99252","python3.12","127.0.0.1","void vector_fft<1024, EPT<16>, 1, 7, 70, 0, 2, 0, unsigned int, double, HostConfigPlaceholder>(kernel_arguments_t<T9>)","1","7","(64, 1, 1)","(51, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","us","42.14"
"5941","99252","python3.12","127.0.0.1","kernelAccumHusimiPower(double *, const double2 *, int)","1","7","(256, 1, 1)","(204, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","Mbyte","1.26"
"5941","99252","python3.12","127.0.0.1","kernelAccumHusimiPower(double *, const double2 *, int)","1","7","(256, 1, 1)","(204, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","us","7.97"
"5942","99252","python3.12","127.0.0.1","kernelBuildHusimiWindowed(double2 *, const double2 *, int, double, int, double, unsigned long, const int *, const int *)","1","7","(256, 1, 1)","(204, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","Kbyte","53.89"
"5942","99252","python3.12","127.0.0.1","kernelBuildHusimiWindowed(double2 *, const double2 *, int, double, int, double, unsigned long, const int *, const int *)","1","7","(256, 1, 1)","(204, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","us","127.55"
"5943","99252","python3.12","127.0.0.1","void vector_fft<1024, EPT<16>, 1, 7, 70, 0, 2, 0, unsigned int, double, HostConfigPlaceholder>(kernel_arguments_t<T9>)","1","7","(64, 1, 1)","(51, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","Kbyte","871.42"
"5943","99252","python3.12","127.0.0.1","void vector_fft<1024, EPT<16>, 1, 7, 70, 0, 2, 0, unsigned int, double, HostConfigPlaceholder>(kernel_arguments_t<T9>)","1","7","(64, 1, 1)","(51, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","us","41.60"
"5944","99252","python3.12","127.0.0.1","kernelAccumHusimiPower(double *, const double2 *, int)","1","7","(256, 1, 1)","(204, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","Mbyte","1.26"
"5944","99252","python3.12","127.0.0.1","kernelAccumHusimiPower(double *, const double2 *, int)","1","7","(256, 1, 1)","(204, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","us","7.94"
"5945","99252","python3.12","127.0.0.1","kernelBuildHusimiWindowed(double2 *, const double2 *, int, double, int, double, unsigned long, const int *, const int *)","1","7","(256, 1, 1)","(204, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","Kbyte","56.32"
"5945","99252","python3.12","127.0.0.1","kernelBuildHusimiWindowed(double2 *, const double2 *, int, double, int, double, unsigned long, const int *, const int *)","1","7","(256, 1, 1)","(204, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","us","151.39"
"5946","99252","python3.12","127.0.0.1","void vector_fft<1024, EPT<16>, 1, 7, 70, 0, 2, 0, unsigned int, double, HostConfigPlaceholder>(kernel_arguments_t<T9>)","1","7","(64, 1, 1)","(51, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","Kbyte","861.82"
"5946","99252","python3.12","127.0.0.1","void vector_fft<1024, EPT<16>, 1, 7, 70, 0, 2, 0, unsigned int, double, HostConfigPlaceholder>(kernel_arguments_t<T9>)","1","7","(64, 1, 1)","(51, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","us","41.60"
"5947","99252","python3.12","127.0.0.1","kernelAccumHusimiPower(double *, const double2 *, int)","1","7","(256, 1, 1)","(204, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","Mbyte","1.26"
"5947","99252","python3.12","127.0.0.1","kernelAccumHusimiPower(double *, const double2 *, int)","1","7","(256, 1, 1)","(204, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","us","8.10"
"5948","99252","python3.12","127.0.0.1","kernelBuildHusimiWindowed(double2 *, const double2 *, int, double, int, double, unsigned long, const int *, const int *)","1","7","(256, 1, 1)","(204, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","Kbyte","49.92"
"5948","99252","python3.12","127.0.0.1","kernelBuildHusimiWindowed(double2 *, const double2 *, int, double, int, double, unsigned long, const int *, const int *)","1","7","(256, 1, 1)","(204, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","us","112.03"
"5949","99252","python3.12","127.0.0.1","void vector_fft<1024, EPT<16>, 1, 7, 70, 0, 2, 0, unsigned int, double, HostConfigPlaceholder>(kernel_arguments_t<T9>)","1","7","(64, 1, 1)","(51, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","Kbyte","865.79"
"5949","99252","python3.12","127.0.0.1","void vector_fft<1024, EPT<16>, 1, 7, 70, 0, 2, 0, unsigned int, double, HostConfigPlaceholder>(kernel_arguments_t<T9>)","1","7","(64, 1, 1)","(51, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","us","41.76"
"5950","99252","python3.12","127.0.0.1","kernelAccumHusimiPower(double *, const double2 *, int)","1","7","(256, 1, 1)","(204, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","Mbyte","1.26"
"5950","99252","python3.12","127.0.0.1","kernelAccumHusimiPower(double *, const double2 *, int)","1","7","(256, 1, 1)","(204, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","us","8.03"
"5951","99252","python3.12","127.0.0.1","kernelBuildHusimiWindowed(double2 *, const double2 *, int, double, int, double, unsigned long, const int *, const int *)","1","7","(256, 1, 1)","(204, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","Kbyte","53.25"
"5951","99252","python3.12","127.0.0.1","kernelBuildHusimiWindowed(double2 *, const double2 *, int, double, int, double, unsigned long, const int *, const int *)","1","7","(256, 1, 1)","(204, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","us","123.04"
"5952","99252","python3.12","127.0.0.1","void vector_fft<1024, EPT<16>, 1, 7, 70, 0, 2, 0, unsigned int, double, HostConfigPlaceholder>(kernel_arguments_t<T9>)","1","7","(64, 1, 1)","(51, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","Kbyte","861.70"
"5952","99252","python3.12","127.0.0.1","void vector_fft<1024, EPT<16>, 1, 7, 70, 0, 2, 0, unsigned int, double, HostConfigPlaceholder>(kernel_arguments_t<T9>)","1","7","(64, 1, 1)","(51, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","us","42.05"
"5953","99252","python3.12","127.0.0.1","kernelAccumHusimiPower(double *, const double2 *, int)","1","7","(256, 1, 1)","(204, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","Mbyte","1.26"
"5953","99252","python3.12","127.0.0.1","kernelAccumHusimiPower(double *, const double2 *, int)","1","7","(256, 1, 1)","(204, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","us","8.06"
"5954","99252","python3.12","127.0.0.1","kernelBuildHusimiWindowed(double2 *, const double2 *, int, double, int, double, unsigned long, const int *, const int *)","1","7","(256, 1, 1)","(204, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","Kbyte","45.82"
"5954","99252","python3.12","127.0.0.1","kernelBuildHusimiWindowed(double2 *, const double2 *, int, double, int, double, unsigned long, const int *, const int *)","1","7","(256, 1, 1)","(204, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","us","69.70"
"5955","99252","python3.12","127.0.0.1","void vector_fft<1024, EPT<16>, 1, 7, 70, 0, 2, 0, unsigned int, double, HostConfigPlaceholder>(kernel_arguments_t<T9>)","1","7","(64, 1, 1)","(51, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","Kbyte","870.53"
"5955","99252","python3.12","127.0.0.1","void vector_fft<1024, EPT<16>, 1, 7, 70, 0, 2, 0, unsigned int, double, HostConfigPlaceholder>(kernel_arguments_t<T9>)","1","7","(64, 1, 1)","(51, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","us","41.89"
"5956","99252","python3.12","127.0.0.1","kernelAccumHusimiPower(double *, const double2 *, int)","1","7","(256, 1, 1)","(204, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","Mbyte","1.49"
"5956","99252","python3.12","127.0.0.1","kernelAccumHusimiPower(double *, const double2 *, int)","1","7","(256, 1, 1)","(204, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","us","8.58"
"5957","99252","python3.12","127.0.0.1","kernelBuildHusimiWindowed(double2 *, const double2 *, int, double, int, double, unsigned long, const int *, const int *)","1","7","(256, 1, 1)","(204, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","Kbyte","69.63"
"5957","99252","python3.12","127.0.0.1","kernelBuildHusimiWindowed(double2 *, const double2 *, int, double, int, double, unsigned long, const int *, const int *)","1","7","(256, 1, 1)","(204, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","us","141.25"
"5958","99252","python3.12","127.0.0.1","void vector_fft<1024, EPT<16>, 1, 7, 70, 0, 2, 0, unsigned int, double, HostConfigPlaceholder>(kernel_arguments_t<T9>)","1","7","(64, 1, 1)","(51, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","Kbyte","856.96"
"5958","99252","python3.12","127.0.0.1","void vector_fft<1024, EPT<16>, 1, 7, 70, 0, 2, 0, unsigned int, double, HostConfigPlaceholder>(kernel_arguments_t<T9>)","1","7","(64, 1, 1)","(51, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","us","41.89"
"5959","99252","python3.12","127.0.0.1","kernelAccumHusimiPower(double *, const double2 *, int)","1","7","(256, 1, 1)","(204, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","Mbyte","1.26"
"5959","99252","python3.12","127.0.0.1","kernelAccumHusimiPower(double *, const double2 *, int)","1","7","(256, 1, 1)","(204, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","us","7.97"
"5960","99252","python3.12","127.0.0.1","kernelBuildHusimiWindowed(double2 *, const double2 *, int, double, int, double, unsigned long, const int *, const int *)","1","7","(256, 1, 1)","(204, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","Kbyte","58.11"
"5960","99252","python3.12","127.0.0.1","kernelBuildHusimiWindowed(double2 *, const double2 *, int, double, int, double, unsigned long, const int *, const int *)","1","7","(256, 1, 1)","(204, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","us","165.95"
"5961","99252","python3.12","127.0.0.1","void vector_fft<1024, EPT<16>, 1, 7, 70, 0, 2, 0, unsigned int, double, HostConfigPlaceholder>(kernel_arguments_t<T9>)","1","7","(64, 1, 1)","(51, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","Kbyte","858.62"
"5961","99252","python3.12","127.0.0.1","void vector_fft<1024, EPT<16>, 1, 7, 70, 0, 2, 0, unsigned int, double, HostConfigPlaceholder>(kernel_arguments_t<T9>)","1","7","(64, 1, 1)","(51, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","us","41.79"
"5962","99252","python3.12","127.0.0.1","kernelAccumHusimiPower(double *, const double2 *, int)","1","7","(256, 1, 1)","(204, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","Mbyte","1.26"
"5962","99252","python3.12","127.0.0.1","kernelAccumHusimiPower(double *, const double2 *, int)","1","7","(256, 1, 1)","(204, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","us","7.97"
"5963","99252","python3.12","127.0.0.1","kernelBuildHusimiWindowed(double2 *, const double2 *, int, double, int, double, unsigned long, const int *, const int *)","1","7","(256, 1, 1)","(204, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","Kbyte","55.30"
"5963","99252","python3.12","127.0.0.1","kernelBuildHusimiWindowed(double2 *, const double2 *, int, double, int, double, unsigned long, const int *, const int *)","1","7","(256, 1, 1)","(204, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","us","142.30"
"5964","99252","python3.12","127.0.0.1","void vector_fft<1024, EPT<16>, 1, 7, 70, 0, 2, 0, unsigned int, double, HostConfigPlaceholder>(kernel_arguments_t<T9>)","1","7","(64, 1, 1)","(51, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","Kbyte","863.10"
"5964","99252","python3.12","127.0.0.1","void vector_fft<1024, EPT<16>, 1, 7, 70, 0, 2, 0, unsigned int, double, HostConfigPlaceholder>(kernel_arguments_t<T9>)","1","7","(64, 1, 1)","(51, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","us","41.95"
"5965","99252","python3.12","127.0.0.1","kernelAccumHusimiPower(double *, const double2 *, int)","1","7","(256, 1, 1)","(204, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","Mbyte","1.26"
"5965","99252","python3.12","127.0.0.1","kernelAccumHusimiPower(double *, const double2 *, int)","1","7","(256, 1, 1)","(204, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","us","8.06"
"5966","99252","python3.12","127.0.0.1","kernelBuildHusimiWindowed(double2 *, const double2 *, int, double, int, double, unsigned long, const int *, const int *)","1","7","(256, 1, 1)","(204, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","Kbyte","85.89"
"5966","99252","python3.12","127.0.0.1","kernelBuildHusimiWindowed(double2 *, const double2 *, int, double, int, double, unsigned long, const int *, const int *)","1","7","(256, 1, 1)","(204, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","us","200.38"
"5967","99252","python3.12","127.0.0.1","void vector_fft<1024, EPT<16>, 1, 7, 70, 0, 2, 0, unsigned int, double, HostConfigPlaceholder>(kernel_arguments_t<T9>)","1","7","(64, 1, 1)","(51, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","Kbyte","861.44"
"5967","99252","python3.12","127.0.0.1","void vector_fft<1024, EPT<16>, 1, 7, 70, 0, 2, 0, unsigned int, double, HostConfigPlaceholder>(kernel_arguments_t<T9>)","1","7","(64, 1, 1)","(51, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","us","41.79"
"5968","99252","python3.12","127.0.0.1","kernelAccumHusimiPower(double *, const double2 *, int)","1","7","(256, 1, 1)","(204, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","Mbyte","1.26"
"5968","99252","python3.12","127.0.0.1","kernelAccumHusimiPower(double *, const double2 *, int)","1","7","(256, 1, 1)","(204, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","us","8.03"
"5969","99252","python3.12","127.0.0.1","kernelBuildHusimiWindowed(double2 *, const double2 *, int, double, int, double, unsigned long, const int *, const int *)","1","7","(256, 1, 1)","(204, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","Kbyte","62.21"
"5969","99252","python3.12","127.0.0.1","kernelBuildHusimiWindowed(double2 *, const double2 *, int, double, int, double, unsigned long, const int *, const int *)","1","7","(256, 1, 1)","(204, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","us","226.59"
"5970","99252","python3.12","127.0.0.1","void vector_fft<1024, EPT<16>, 1, 7, 70, 0, 2, 0, unsigned int, double, HostConfigPlaceholder>(kernel_arguments_t<T9>)","1","7","(64, 1, 1)","(51, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","Kbyte","861.18"
"5970","99252","python3.12","127.0.0.1","void vector_fft<1024, EPT<16>, 1, 7, 70, 0, 2, 0, unsigned int, double, HostConfigPlaceholder>(kernel_arguments_t<T9>)","1","7","(64, 1, 1)","(51, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","us","41.86"
"5971","99252","python3.12","127.0.0.1","kernelAccumHusimiPower(double *, const double2 *, int)","1","7","(256, 1, 1)","(204, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","Mbyte","1.26"
"5971","99252","python3.12","127.0.0.1","kernelAccumHusimiPower(double *, const double2 *, int)","1","7","(256, 1, 1)","(204, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","us","8.03"
"5972","99252","python3.12","127.0.0.1","kernelBuildHusimiWindowed(double2 *, const double2 *, int, double, int, double, unsigned long, const int *, const int *)","1","7","(256, 1, 1)","(204, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","Kbyte","59.39"
"5972","99252","python3.12","127.0.0.1","kernelBuildHusimiWindowed(double2 *, const double2 *, int, double, int, double, unsigned long, const int *, const int *)","1","7","(256, 1, 1)","(204, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","us","170.91"
"5973","99252","python3.12","127.0.0.1","void vector_fft<1024, EPT<16>, 1, 7, 70, 0, 2, 0, unsigned int, double, HostConfigPlaceholder>(kernel_arguments_t<T9>)","1","7","(64, 1, 1)","(51, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","Kbyte","861.95"
"5973","99252","python3.12","127.0.0.1","void vector_fft<1024, EPT<16>, 1, 7, 70, 0, 2, 0, unsigned int, double, HostConfigPlaceholder>(kernel_arguments_t<T9>)","1","7","(64, 1, 1)","(51, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","us","41.95"
"5974","99252","python3.12","127.0.0.1","kernelAccumHusimiPower(double *, const double2 *, int)","1","7","(256, 1, 1)","(204, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","Mbyte","1.26"
"5974","99252","python3.12","127.0.0.1","kernelAccumHusimiPower(double *, const double2 *, int)","1","7","(256, 1, 1)","(204, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","us","8.26"
"5975","99252","python3.12","127.0.0.1","kernelBuildHusimiWindowed(double2 *, const double2 *, int, double, int, double, unsigned long, const int *, const int *)","1","7","(256, 1, 1)","(204, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","Kbyte","57.22"
"5975","99252","python3.12","127.0.0.1","kernelBuildHusimiWindowed(double2 *, const double2 *, int, double, int, double, unsigned long, const int *, const int *)","1","7","(256, 1, 1)","(204, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","us","154.11"
"5976","99252","python3.12","127.0.0.1","void vector_fft<1024, EPT<16>, 1, 7, 70, 0, 2, 0, unsigned int, double, HostConfigPlaceholder>(kernel_arguments_t<T9>)","1","7","(64, 1, 1)","(51, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","Kbyte","861.82"
"5976","99252","python3.12","127.0.0.1","void vector_fft<1024, EPT<16>, 1, 7, 70, 0, 2, 0, unsigned int, double, HostConfigPlaceholder>(kernel_arguments_t<T9>)","1","7","(64, 1, 1)","(51, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","us","42.02"
"5977","99252","python3.12","127.0.0.1","kernelAccumHusimiPower(double *, const double2 *, int)","1","7","(256, 1, 1)","(204, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","Mbyte","1.26"
"5977","99252","python3.12","127.0.0.1","kernelAccumHusimiPower(double *, const double2 *, int)","1","7","(256, 1, 1)","(204, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","us","8"
"5978","99252","python3.12","127.0.0.1","kernelBuildHusimiWindowed(double2 *, const double2 *, int, double, int, double, unsigned long, const int *, const int *)","1","7","(256, 1, 1)","(204, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","Kbyte","53.25"
"5978","99252","python3.12","127.0.0.1","kernelBuildHusimiWindowed(double2 *, const double2 *, int, double, int, double, unsigned long, const int *, const int *)","1","7","(256, 1, 1)","(204, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","us","111.62"
"5979","99252","python3.12","127.0.0.1","void vector_fft<1024, EPT<16>, 1, 7, 70, 0, 2, 0, unsigned int, double, HostConfigPlaceholder>(kernel_arguments_t<T9>)","1","7","(64, 1, 1)","(51, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","Kbyte","861.95"
"5979","99252","python3.12","127.0.0.1","void vector_fft<1024, EPT<16>, 1, 7, 70, 0, 2, 0, unsigned int, double, HostConfigPlaceholder>(kernel_arguments_t<T9>)","1","7","(64, 1, 1)","(51, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","us","41.86"
"5980","99252","python3.12","127.0.0.1","kernelAccumHusimiPower(double *, const double2 *, int)","1","7","(256, 1, 1)","(204, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","Mbyte","1.26"
"5980","99252","python3.12","127.0.0.1","kernelAccumHusimiPower(double *, const double2 *, int)","1","7","(256, 1, 1)","(204, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","us","7.94"
"5981","99252","python3.12","127.0.0.1","kernelBuildHusimiWindowed(double2 *, const double2 *, int, double, int, double, unsigned long, const int *, const int *)","1","7","(256, 1, 1)","(204, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","Kbyte","80.64"
"5981","99252","python3.12","127.0.0.1","kernelBuildHusimiWindowed(double2 *, const double2 *, int, double, int, double, unsigned long, const int *, const int *)","1","7","(256, 1, 1)","(204, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","us","147.58"
"5982","99252","python3.12","127.0.0.1","void vector_fft<1024, EPT<16>, 1, 7, 70, 0, 2, 0, unsigned int, double, HostConfigPlaceholder>(kernel_arguments_t<T9>)","1","7","(64, 1, 1)","(51, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","Kbyte","861.70"
"5982","99252","python3.12","127.0.0.1","void vector_fft<1024, EPT<16>, 1, 7, 70, 0, 2, 0, unsigned int, double, HostConfigPlaceholder>(kernel_arguments_t<T9>)","1","7","(64, 1, 1)","(51, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","us","41.86"
"5983","99252","python3.12","127.0.0.1","kernelAccumHusimiPower(double *, const double2 *, int)","1","7","(256, 1, 1)","(204, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","Mbyte","1.26"
"5983","99252","python3.12","127.0.0.1","kernelAccumHusimiPower(double *, const double2 *, int)","1","7","(256, 1, 1)","(204, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","us","8"
"5984","99252","python3.12","127.0.0.1","kernelBuildHusimiWindowed(double2 *, const double2 *, int, double, int, double, unsigned long, const int *, const int *)","1","7","(256, 1, 1)","(204, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","Kbyte","54.27"
"5984","99252","python3.12","127.0.0.1","kernelBuildHusimiWindowed(double2 *, const double2 *, int, double, int, double, unsigned long, const int *, const int *)","1","7","(256, 1, 1)","(204, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","us","129.15"
"5985","99252","python3.12","127.0.0.1","void vector_fft<1024, EPT<16>, 1, 7, 70, 0, 2, 0, unsigned int, double, HostConfigPlaceholder>(kernel_arguments_t<T9>)","1","7","(64, 1, 1)","(51, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","Kbyte","871.68"
"5985","99252","python3.12","127.0.0.1","void vector_fft<1024, EPT<16>, 1, 7, 70, 0, 2, 0, unsigned int, double, HostConfigPlaceholder>(kernel_arguments_t<T9>)","1","7","(64, 1, 1)","(51, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","us","42.05"
"5986","99252","python3.12","127.0.0.1","kernelAccumHusimiPower(double *, const double2 *, int)","1","7","(256, 1, 1)","(204, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","Mbyte","1.26"
"5986","99252","python3.12","127.0.0.1","kernelAccumHusimiPower(double *, const double2 *, int)","1","7","(256, 1, 1)","(204, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","us","8.13"
"5987","99252","python3.12","127.0.0.1","kernelBuildHusimiWindowed(double2 *, const double2 *, int, double, int, double, unsigned long, const int *, const int *)","1","7","(256, 1, 1)","(204, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","Kbyte","64.51"
"5987","99252","python3.12","127.0.0.1","kernelBuildHusimiWindowed(double2 *, const double2 *, int, double, int, double, unsigned long, const int *, const int *)","1","7","(256, 1, 1)","(204, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","us","242.75"
"5988","99252","python3.12","127.0.0.1","void vector_fft<1024, EPT<16>, 1, 7, 70, 0, 2, 0, unsigned int, double, HostConfigPlaceholder>(kernel_arguments_t<T9>)","1","7","(64, 1, 1)","(51, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","Kbyte","862.08"
"5988","99252","python3.12","127.0.0.1","void vector_fft<1024, EPT<16>, 1, 7, 70, 0, 2, 0, unsigned int, double, HostConfigPlaceholder>(kernel_arguments_t<T9>)","1","7","(64, 1, 1)","(51, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","us","42.02"
"5989","99252","python3.12","127.0.0.1","kernelAccumHusimiPower(double *, const double2 *, int)","1","7","(256, 1, 1)","(204, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","Mbyte","1.26"
"5989","99252","python3.12","127.0.0.1","kernelAccumHusimiPower(double *, const double2 *, int)","1","7","(256, 1, 1)","(204, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","us","8.06"
"5990","99252","python3.12","127.0.0.1","kernelBuildHusimiWindowed(double2 *, const double2 *, int, double, int, double, unsigned long, const int *, const int *)","1","7","(256, 1, 1)","(204, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","Kbyte","59.39"
"5990","99252","python3.12","127.0.0.1","kernelBuildHusimiWindowed(double2 *, const double2 *, int, double, int, double, unsigned long, const int *, const int *)","1","7","(256, 1, 1)","(204, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","us","171.04"
"5991","99252","python3.12","127.0.0.1","void vector_fft<1024, EPT<16>, 1, 7, 70, 0, 2, 0, unsigned int, double, HostConfigPlaceholder>(kernel_arguments_t<T9>)","1","7","(64, 1, 1)","(51, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","Kbyte","861.31"
"5991","99252","python3.12","127.0.0.1","void vector_fft<1024, EPT<16>, 1, 7, 70, 0, 2, 0, unsigned int, double, HostConfigPlaceholder>(kernel_arguments_t<T9>)","1","7","(64, 1, 1)","(51, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","us","42.11"
"5992","99252","python3.12","127.0.0.1","kernelAccumHusimiPower(double *, const double2 *, int)","1","7","(256, 1, 1)","(204, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","Mbyte","1.26"
